,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-13,123.8822021484375,239.3223876953125,399.7242126464844,190.56333923339844,124.97000122070312,243.02999877929688,410.2799987792969,190.56333923339844,126.1500015258789,245.60000610351562,412.3500061035156,202.15333557128906,124.26000213623047,241.4199981689453,407.0199890136719,186.5500030517578,124.58000183105469,241.8000030517578,407.07000732421875,200.51333618164062,105861300.0,29624300,106394000.0,132554700.0
2021-05-14,126.34061431884766,244.3642578125,405.8620910644531,196.5800018310547,127.44999694824219,248.14999389648438,416.5799865722656,196.5800018310547,127.88999938964844,249.17999267578125,417.489990234375,197.6233367919922,125.8499984741211,245.49000549316406,413.17999267578125,190.15333557128906,126.25,245.5800018310547,413.2099914550781,194.47000122070312,81918000.0,23901100,82201600.0,100112700.0
2021-05-17,125.17089080810547,241.4395751953125,404.8293762207031,192.27667236328125,126.2699966430664,245.17999267578125,415.5199890136719,192.27667236328125,126.93000030517578,246.58999633789062,416.3900146484375,196.57666015625,125.16999816894531,243.52000427246094,413.3599853515625,187.06666564941406,126.81999969482422,246.5500030517578,415.3900146484375,191.85000610351562,74244600.0,24970200,65129200.0,97171200.0
2021-05-18,123.76325225830078,239.3716278076172,401.34149169921875,192.6233367919922,124.8499984741211,243.0800018310547,411.94000244140625,192.6233367919922,126.98999786376953,246.41000366210938,416.05999755859375,198.75,124.77999877929688,242.89999389648438,411.7699890136719,187.7933349609375,126.55999755859375,246.27000427246094,415.79998779296875,189.3333282470703,63342900.0,20168000,59810200.0,110491800.0
2021-05-19,123.60466003417969,239.96383666992188,400.2892761230469,187.82000732421875,124.69000244140625,243.1199951171875,410.8599853515625,187.82000732421875,124.91999816894531,243.22999572753906,411.04998779296875,188.73666381835938,122.86000061035156,238.60000610351562,405.3299865722656,182.32666015625,123.16000366210938,239.30999755859375,406.9200134277344,184.18333435058594,92612000.0,25739800,106467100.0,118735200.0
2021-05-20,126.20183563232422,243.28021240234375,404.5955810546875,195.5933380126953,127.30999755859375,246.47999572753906,415.2799987792969,195.5933380126953,127.72000122070312,247.9499969482422,416.6300048828125,196.28334045410156,125.0999984741211,243.86000061035156,411.6700134277344,190.35667419433594,125.2300033569336,243.9600067138672,411.79998779296875,191.6666717529297,76857100.0,21800700,78022200.0,92463300.0
2021-05-21,124.33821105957031,241.98721313476562,404.26434326171875,193.6266632080078,125.43000030517578,245.1699981689453,414.94000244140625,193.6266632080078,128.0,248.3300018310547,418.20001220703125,198.89332580566406,125.20999908447266,244.74000549316406,414.45001220703125,193.3333282470703,127.81999969482422,247.57000732421875,416.8699951171875,198.70333862304688,79295400.0,21863100,76578700.0,78091800.0
2021-05-24,125.99365997314453,247.52439880371094,408.385498046875,202.14666748046875,127.0999984741211,250.77999877929688,419.1700134277344,202.14666748046875,127.94000244140625,251.16000366210938,420.32000732421875,204.82666015625,125.94000244140625,247.50999450683594,417.0799865722656,191.21665954589844,126.01000213623047,247.7899932861328,417.3399963378906,193.86666870117188,63092900.0,21411500,51376700.0,103674300.0
2021-05-25,125.79540252685547,248.45220947265625,407.47943115234375,201.56333923339844,126.9000015258789,251.72000122070312,418.239990234375,201.56333923339844,128.32000732421875,252.75,420.7099914550781,204.663330078125,126.31999969482422,250.82000732421875,417.6199951171875,198.57000732421875,127.81999969482422,251.77000427246094,420.3299865722656,202.43666076660156,72009500.0,17704300,57451400.0,84017700.0
2021-05-26,125.745849609375,248.2251739501953,408.2880554199219,206.3766632080078,126.8499984741211,251.49000549316406,419.07000732421875,206.3766632080078,127.38999938964844,252.94000244140625,419.6099853515625,208.72332763671875,126.41999816894531,250.75,417.760009765625,200.5,126.95999908447266,251.42999267578125,418.8699951171875,202.52000427246094,56575900.0,17771600,43088600.0,85917900.0
2021-05-27,124.18950653076172,246.07347106933594,408.5024108886719,210.28334045410156,125.27999877929688,249.30999755859375,419.2900085449219,210.28334045410156,127.63999938964844,251.47999572753906,420.7200012207031,210.3766632080078,125.08000183105469,249.25,418.989990234375,205.40333557128906,126.44000244140625,251.1699981689453,420.1700134277344,206.74667358398438,94625600.0,24426200,56707700.0,79111800.0
2021-05-28,123.52533721923828,246.4386749267578,409.233154296875,208.4066619873047,124.61000061035156,249.67999267578125,420.0400085449219,208.4066619873047,125.80000305175781,252.0800018310547,421.25,211.8633270263672,124.55000305175781,249.55999755859375,419.7900085449219,207.4600067138672,125.56999969482422,251.0,420.9700012207031,209.5,71311100.0,18270200,58520200.0,68211000.0
2021-06-01,123.1982192993164,244.18826293945312,408.8726501464844,207.96665954589844,124.27999877929688,247.39999389648438,419.6700134277344,207.96665954589844,125.3499984741211,251.2899932861328,422.7200012207031,211.26666259765625,123.94000244140625,246.9600067138672,419.20001220703125,206.85000610351562,125.08000183105469,251.22999572753906,422.57000732421875,209.26666259765625,67637100.0,23213300,54216600.0,54254700.0
2021-06-02,123.97142028808594,244.0895538330078,409.515625,201.7066650390625,125.05999755859375,247.3000030517578,420.3299865722656,201.7066650390625,125.23999786376953,249.27000427246094,421.2300109863281,207.7866668701172,124.05000305175781,245.83999633789062,419.2900085449219,199.7133331298828,124.27999877929688,248.1300048828125,420.3699951171875,206.7100067138672,59278900.0,19406700,49097100.0,69908400.0
2021-06-03,122.46465301513672,242.5202178955078,407.9957580566406,190.94667053222656,123.54000091552734,245.7100067138672,418.7699890136719,190.94667053222656,124.8499984741211,246.33999633789062,419.989990234375,201.51666259765625,123.12999725341797,243.0,416.2799987792969,190.4066619873047,124.68000030517578,245.22000122070312,417.8500061035156,200.60000610351562,76229200.0,25307700,58138800.0,90335700.0
2021-06-04,124.79419708251953,247.5342559814453,411.72723388671875,199.68333435058594,125.88999938964844,250.7899932861328,422.6000061035156,199.68333435058594,126.16000366210938,251.64999389648438,422.9200134277344,200.20333862304688,123.8499984741211,247.50999450683594,418.8399963378906,192.39999389648438,124.06999969482422,247.75999450683594,420.75,193.23666381835938,75169300.0,25281100,55938800.0,72110700.0
2021-06-07,124.80412292480469,250.5150604248047,411.32781982421875,201.7100067138672,125.9000015258789,253.80999755859375,422.19000244140625,201.7100067138672,126.31999969482422,254.08999633789062,422.7799987792969,203.3333282470703,124.83000183105469,249.80999755859375,421.19000244140625,194.2933349609375,126.16999816894531,249.97999572753906,422.5899963378906,197.27667236328125,71057600.0,23079200,51555000.0,67631100.0
2021-06-08,125.63680267333984,249.2911834716797,411.41546630859375,201.19667053222656,126.73999786376953,252.57000732421875,422.2799987792969,201.19667053222656,128.4600067138672,256.010009765625,423.2099914550781,207.69667053222656,126.20999908447266,252.50999450683594,420.32000732421875,198.5,126.5999984741211,255.16000366210938,423.1099853515625,207.6699981689453,74403800.0,22455000,47134300.0,78160200.0
2021-06-09,126.02339935302734,250.29791259765625,410.80169677734375,199.5933380126953,127.12999725341797,253.58999633789062,421.6499938964844,199.5933380126953,127.75,255.52999877929688,423.260009765625,203.92999267578125,126.5199966430664,253.2100067138672,421.4100036621094,199.2100067138672,127.20999908447266,253.80999755859375,423.17999267578125,200.72332763671875,56877900.0,17937600,48436300.0,49753800.0
2021-06-10,125.01229095458984,253.90052795410156,412.7112731933594,203.3733367919922,126.11000061035156,257.239990234375,423.6099853515625,203.3733367919922,128.19000244140625,257.4599914550781,424.6300048828125,205.52999877929688,125.94000244140625,253.6699981689453,421.54998779296875,200.1666717529297,127.0199966430664,254.2899932861328,422.9599914550781,201.2933349609375,71186400.0,24563600,51020100.0,71758800.0
2021-06-11,126.2414779663086,254.54208374023438,413.3932800292969,203.29666137695312,127.3499984741211,257.8900146484375,424.30999755859375,203.29666137695312,127.44000244140625,258.489990234375,424.42999267578125,204.18666076660156,126.0999984741211,256.6099853515625,422.82000732421875,200.5066680908203,126.52999877929688,257.989990234375,424.20001220703125,203.41000366210938,53522400.0,18999700,45570800.0,48615900.0
2021-06-14,129.34422302246094,256.5161437988281,414.3188171386719,205.89666748046875,130.47999572753906,259.8900146484375,425.260009765625,205.89666748046875,130.5399932861328,259.95001220703125,425.3699951171875,208.49667358398438,127.06999969482422,256.79998779296875,423.1000061035156,203.05999755859375,127.81999969482422,257.8999938964844,424.42999267578125,204.07666015625,96906500.0,19150500,42358500.0,61272000.0
2021-06-15,128.51156616210938,255.00599670410156,413.5588684082031,199.7866668701172,129.63999938964844,258.3599853515625,424.4800109863281,199.7866668701172,130.60000610351562,259.989990234375,425.4599914550781,205.59666442871094,129.38999938964844,257.67999267578125,423.5400085449219,199.41000366210938,129.94000244140625,259.7699890136719,425.4200134277344,205.56333923339844,62746300.0,18038900,51508500.0,53292300.0
2021-06-16,129.01708984375,254.0386962890625,411.2498779296875,201.6233367919922,130.14999389648438,257.3800048828125,422.1099853515625,201.6233367919922,130.88999938964844,260.5799865722656,424.8699951171875,202.8333282470703,128.4600067138672,254.4199981689453,419.9200134277344,197.8333282470703,130.3699951171875,259.3999938964844,424.6300048828125,199.17999267578125,91815000.0,27220000,80386100.0,66432300.0
2021-06-17,130.642822265625,257.5130310058594,411.1134338378906,205.53334045410156,131.7899932861328,260.8999938964844,421.9700012207031,205.53334045410156,132.5500030517578,261.75,423.0199890136719,207.1566619873047,129.64999389648438,256.010009765625,419.32000732421875,200.44667053222656,129.8000030517578,256.07000732421875,421.6700134277344,200.6300048828125,96721700.0,27565500,90949700.0,68104200.0
2021-06-18,129.32443237304688,256.0621032714844,405.5673828125,207.77000427246094,130.4600067138672,259.42999267578125,414.9200134277344,207.77000427246094,131.50999450683594,262.29998779296875,417.8299865722656,209.4499969482422,130.24000549316406,258.75,414.70001220703125,203.93333435058594,130.7100067138672,259.6300048828125,417.0899963378906,204.4566650390625,108953300.0,37202200,118676300.0,73682700.0
2021-06-21,131.14840698242188,259.2205505371094,411.3734436035156,206.94332885742188,132.3000030517578,262.6300048828125,420.8599853515625,206.94332885742188,132.41000366210938,263.5199890136719,421.05999755859375,210.4633331298828,129.2100067138672,257.9200134277344,415.92999267578125,202.9600067138672,130.3000030517578,259.82000732421875,416.79998779296875,208.16000366210938,79663300.0,26696100,72822000.0,74438100.0
2021-06-22,132.8137664794922,262.0632019042969,413.5727233886719,207.90333557128906,133.97999572753906,265.510009765625,423.1099853515625,207.90333557128906,134.0800018310547,265.7900085449219,424.0,209.52333068847656,131.6199951171875,262.3999938964844,420.0799865722656,205.1666717529297,132.1300048828125,262.7200012207031,420.8500061035156,206.0833282470703,74783600.0,24694100,57700300.0,57476700.0
2021-06-23,132.5362091064453,261.8262634277344,413.0742492675781,218.85667419433594,133.6999969482422,265.2699890136719,422.6000061035156,218.85667419433594,134.32000732421875,266.8299865722656,424.04998779296875,219.06666564941406,133.22999572753906,264.42999267578125,422.510009765625,210.01333618164062,133.77000427246094,265.989990234375,423.19000244140625,210.6666717529297,60214200.0,19518700,49445400.0,93297600.0
2021-06-24,132.24871826171875,263.22784423828125,415.51788330078125,226.60667419433594,133.41000366210938,266.69000244140625,425.1000061035156,226.60667419433594,134.63999938964844,267.8500061035156,425.54998779296875,232.5399932861328,132.92999267578125,265.4700012207031,424.6199951171875,222.5366668701172,134.4499969482422,266.1600036621094,424.8900146484375,224.99667358398438,68711000.0,21446900,45110300.0,137947200.0
2021-06-25,131.95135498046875,261.57952880859375,416.9938659667969,223.9566650390625,133.11000061035156,265.0199890136719,426.6099853515625,223.9566650390625,133.88999938964844,267.25,427.0899963378906,231.27000427246094,132.80999755859375,264.760009765625,425.54998779296875,222.89999389648438,133.4600067138672,266.2300109863281,425.8999938964844,229.86000061035156,70783700.0,25611100,58129500.0,97490100.0
2021-06-28,133.60682678222656,265.2314758300781,417.83447265625,229.57333374023438,134.77999877929688,268.7200012207031,427.4700012207031,229.57333374023438,135.25,268.8999938964844,427.6499938964844,231.56666564941406,133.35000610351562,265.9100036621094,425.8900146484375,223.44000244140625,133.41000366210938,266.19000244140625,427.1700134277344,223.8800048828125,62111300.0,19590000,53159600.0,64884600.0
2021-06-29,135.14332580566406,267.8766784667969,418.059326171875,226.9199981689453,136.3300018310547,271.3999938964844,427.70001220703125,226.9199981689453,136.49000549316406,271.6499938964844,428.55999755859375,229.1699981689453,134.35000610351562,267.9800109863281,427.1300048828125,225.29666137695312,134.8000030517578,268.8699951171875,427.8800048828125,228.21665954589844,64556100.0,19937800,35970500.0,52143900.0
2021-06-30,135.76783752441406,267.38323974609375,418.41119384765625,226.56666564941406,136.9600067138672,270.8999938964844,428.05999755859375,226.56666564941406,137.41000366210938,271.3599853515625,428.7799987792969,230.93666076660156,135.8699951171875,269.6000061035156,427.17999267578125,226.04666137695312,136.1699981689453,270.69000244140625,427.2099914550781,226.58999633789062,63261400.0,21656500,64827900.0,56774700.0
2021-07-01,136.0751495361328,268.0740966796875,420.7277526855469,225.97332763671875,137.27000427246094,271.6000061035156,430.42999267578125,225.97332763671875,137.3300018310547,271.8399963378906,430.6000061035156,229.3300018310547,135.75999450683594,269.6000061035156,428.79998779296875,224.26666259765625,136.60000610351562,269.6099853515625,428.8699951171875,227.97332763671875,52485800.0,16725300,53441000.0,55903500.0
2021-07-02,138.74172973632812,274.0455627441406,423.943603515625,226.3000030517578,139.9600067138672,277.6499938964844,433.7200012207031,226.3000030517578,140.0,278.0,434.1000061035156,233.3333282470703,137.75,272.5,430.5199890136719,224.4199981689453,137.89999389648438,272.82000732421875,431.6700134277344,226.32666015625,78852600.0,26458000,57697700.0,81163500.0
2021-07-06,140.78379821777344,274.055419921875,423.1714172363281,219.86000061035156,142.02000427246094,277.6600036621094,432.92999267578125,219.86000061035156,143.14999389648438,279.3699951171875,434.010009765625,228.0,140.07000732421875,274.29998779296875,430.010009765625,217.13333129882812,140.07000732421875,278.0299987792969,433.7799987792969,227.23666381835938,108181800.0,31565600,68710400.0,69853500.0
2021-07-07,143.31161499023438,276.29595947265625,424.6669006347656,214.88333129882812,144.57000732421875,279.92999267578125,434.4599914550781,214.88333129882812,144.88999938964844,280.69000244140625,434.760009765625,221.89999389648438,142.66000366210938,277.1499938964844,431.510009765625,212.77333068847656,143.5399932861328,279.3999938964844,433.6600036621094,221.42333984375,104911600.0,23260000,63549500.0,56376000.0
2021-07-08,141.9931640625,273.81854248046875,421.2066955566406,217.60333251953125,143.24000549316406,277.4200134277344,430.9200134277344,217.60333251953125,144.05999755859375,278.7300109863281,431.7300109863281,218.14332580566406,140.6699981689453,274.8699951171875,427.5199890136719,206.82000732421875,141.5800018310547,276.8999938964844,428.7799987792969,209.4566650390625,105575500.0,24618600,97595200.0,68319900.0
2021-07-09,143.84689331054688,274.3318176269531,425.7030029296875,218.98333740234375,145.11000061035156,277.94000244140625,435.5199890136719,218.98333740234375,145.64999389648438,278.04998779296875,435.8399963378906,219.6366729736328,142.64999389648438,275.32000732421875,430.7099914550781,214.89666748046875,142.75,275.7200012207031,432.5299987792969,217.72666931152344,99890800.0,23916700,76238600.0,54421500.0
2021-07-12,143.24221801757812,273.71990966796875,427.22784423828125,228.56666564941406,144.5,277.32000732421875,437.0799865722656,228.56666564941406,146.32000732421875,279.7699890136719,437.3500061035156,229.0800018310547,144.0,276.5799865722656,434.9700012207031,220.72000122070312,146.2100067138672,279.1600036621094,435.42999267578125,220.73333740234375,76299700.0,18931700,52889600.0,77781000.0
2021-07-13,144.3722686767578,277.33233642578125,425.77142333984375,222.84666442871094,145.63999938964844,280.9800109863281,435.5899963378906,222.84666442871094,147.4600067138672,282.8500061035156,437.8399963378906,231.0933380126953,143.6300048828125,277.3900146484375,435.30999755859375,222.10000610351562,144.02999877929688,277.5199890136719,436.239990234375,228.77333068847656,100827100.0,26120100,52911300.0,62898300.0
2021-07-14,147.8517303466797,278.8424987792969,426.40679931640625,217.7933349609375,149.14999389648438,282.510009765625,436.239990234375,217.7933349609375,149.57000732421875,283.6600036621094,437.9200134277344,226.20333862304688,147.67999267578125,280.54998779296875,434.9100036621094,217.6133270263672,148.10000610351562,282.3500061035156,437.3999938964844,223.5833282470703,127050800.0,23113700,64130400.0,64923600.0
2021-07-15,147.18756103515625,277.3817138671875,424.95037841796875,216.86666870117188,148.47999572753906,281.0299987792969,434.75,216.86666870117188,150.0,282.510009765625,435.5299987792969,222.04666137695312,147.08999633789062,279.8299865722656,432.7200012207031,212.6266632080078,149.24000549316406,282.0,434.80999755859375,219.4633331298828,106820300.0,22604200,55126400.0,60628800.0
2021-07-16,145.11575317382812,277.10528564453125,421.6171875,214.74000549316406,146.38999938964844,280.75,431.3399963378906,214.74000549316406,149.75999450683594,284.1000061035156,436.05999755859375,218.89999389648438,145.8800048828125,279.4599914550781,430.9200134277344,214.06666564941406,148.4600067138672,282.07000732421875,436.010009765625,218.22666931152344,93251400.0,26186800,75874700.0,49113000.0
2021-07-19,141.2100372314453,273.41387939453125,415.39080810546875,215.4066619873047,142.4499969482422,277.010009765625,424.9700012207031,215.4066619873047,144.07000732421875,280.3699951171875,431.4100036621094,215.73333740234375,141.6699981689453,274.45001220703125,421.9700012207031,207.09666442871094,143.75,278.92999267578125,426.19000244140625,209.9633331298828,121434600.0,32935600,147987000.0,63891300.0
2021-07-20,144.87783813476562,275.6938781738281,421.34356689453125,220.1666717529297,146.14999389648438,279.32000732421875,431.05999755859375,220.1666717529297,147.10000610351562,280.9700012207031,432.4200134277344,220.79666137695312,142.9600067138672,276.260009765625,424.8299865722656,213.5,143.4600067138672,278.0299987792969,425.67999267578125,217.3300018310547,96350000.0,26259700,99608200.0,46461300.0
2021-07-21,144.13436889648438,277.7469177246094,424.7548828125,218.42999267578125,145.39999389648438,281.3999938964844,434.54998779296875,218.42999267578125,146.1300048828125,281.5199890136719,434.70001220703125,221.6199951171875,144.6300048828125,277.2900085449219,431.010009765625,216.76333618164062,145.52999877929688,278.8999938964844,432.3399963378906,219.8699951171875,74993500.0,24364300,64724400.0,41859900.0
2021-07-22,145.52218627929688,282.42535400390625,425.64434814453125,216.4199981689453,146.8000030517578,286.1400146484375,435.4599914550781,216.4199981689453,148.1999969482422,286.4200134277344,435.7200012207031,220.72332763671875,145.80999755859375,283.4200134277344,433.69000244140625,214.86666870117188,145.94000244140625,283.8399963378906,434.739990234375,218.81333923339844,77338200.0,23384100,47878500.0,45317100.0
2021-07-23,147.26687622070312,285.9095458984375,430.0234375,214.4600067138672,148.55999755859375,289.6700134277344,439.94000244140625,214.4600067138672,148.72000122070312,289.989990234375,440.29998779296875,216.26666259765625,146.9199981689453,286.5,436.7900085449219,212.43333435058594,147.5500030517578,287.3699951171875,437.5199890136719,215.45333862304688,71447400.0,22768100,63766600.0,43814700.0
2021-07-26,147.69313049316406,285.29754638671875,431.07904052734375,219.2066650390625,148.99000549316406,289.04998779296875,441.0199890136719,219.2066650390625,149.8300018310547,289.69000244140625,441.0299987792969,222.73333740234375,147.6999969482422,286.6400146484375,439.260009765625,215.70333862304688,148.27000427246094,289.0,439.30999755859375,216.99000549316406,72434100.0,23176100,43719200.0,76009800.0
2021-07-27,145.49244689941406,282.8201599121094,429.1143493652344,214.92666625976562,146.77000427246094,286.5400085449219,439.010009765625,214.92666625976562,149.2100067138672,289.5799865722656,439.94000244140625,222.1666717529297,145.5500030517578,282.95001220703125,435.989990234375,209.0800018310547,149.1199951171875,289.42999267578125,439.9100036621094,221.13333129882812,104818600.0,33604100,67397100.0,98439900.0
2021-07-28,143.71803283691406,282.5043029785156,428.9383850097656,215.66000366210938,144.97999572753906,286.2200012207031,438.8299865722656,215.66000366210938,146.97000122070312,290.1499938964844,440.29998779296875,218.32333374023438,142.5399932861328,283.8299865722656,437.30999755859375,213.13333129882812,144.80999755859375,288.989990234375,439.67999267578125,215.6666717529297,118931200.0,33566900,52472400.0,48019800.0
2021-07-29,144.3722686767578,282.78070068359375,430.7173767089844,225.78334045410156,145.63999938964844,286.5,440.6499938964844,225.78334045410156,146.5500030517578,288.6199951171875,441.79998779296875,227.89666748046875,144.5800018310547,286.0799865722656,439.80999755859375,216.26666259765625,144.69000244140625,286.239990234375,439.82000732421875,216.59666442871094,56699500.0,18168300,47435300.0,91183800.0
2021-07-30,144.59036254882812,281.2113342285156,428.6256408691406,229.06666564941406,145.86000061035156,284.9100036621094,438.510009765625,229.06666564941406,146.3300018310547,286.6600036621094,440.05999755859375,232.50999450683594,144.11000061035156,283.9100036621094,437.7699890136719,223.0,144.3800048828125,285.1700134277344,437.9100036621094,223.9199981689453,70440600.0,20944800,68951200.0,88969200.0
2021-08-02,144.2533416748047,281.1224670410156,427.7263488769531,236.55667114257812,145.52000427246094,284.82000732421875,437.5899963378906,236.55667114257812,146.9499969482422,286.7699890136719,440.92999267578125,242.31333923339844,145.25,283.739990234375,437.2099914550781,232.8000030517578,146.36000061035156,286.3599853515625,440.3399963378906,233.3333282470703,62880000.0,16267400,58783300.0,100847400.0
2021-08-03,146.0773162841797,283.39263916015625,431.20611572265625,236.5800018310547,147.36000061035156,287.1199951171875,441.1499938964844,236.5800018310547,148.0399932861328,287.2300109863281,441.2799987792969,240.88333129882812,145.17999267578125,284.0,436.1000061035156,233.6699981689453,145.80999755859375,285.4200134277344,438.44000244140625,239.6666717529297,64786600.0,17879000,58053900.0,64860900.0
2021-08-04,145.67088317871094,282.7905578613281,429.0850524902344,236.97332763671875,146.9499969482422,286.510009765625,438.9800109863281,236.97332763671875,147.7899932861328,287.5899963378906,441.1199951171875,241.63333129882812,146.27999877929688,284.6499938964844,438.7300109863281,236.30999755859375,147.27000427246094,286.2200012207031,439.7799987792969,237.0,56368300.0,16191300,46732200.0,51007800.0
2021-08-05,145.77992248535156,285.7614440917969,431.8023986816406,238.2100067138672,147.05999755859375,289.5199890136719,441.760009765625,238.2100067138672,147.83999633789062,289.6300048828125,441.8500061035156,240.31666564941406,146.1699981689453,286.1000061035156,439.8800048828125,237.1366729736328,146.97999572753906,286.8800048828125,440.2200012207031,238.6666717529297,46397700.0,13900200,38969700.0,38758800.0
2021-08-06,145.08499145507812,285.7022705078125,432.5158996582031,233.03334045410156,146.13999938964844,289.4599914550781,442.489990234375,233.03334045410156,147.11000061035156,289.5,442.94000244140625,238.77667236328125,145.6300048828125,287.6199951171875,441.79998779296875,232.5433349609375,146.35000610351562,288.510009765625,442.1000061035156,237.3000030517578,54126800.0,16589300,46930000.0,46869000.0
2021-08-09,145.0353240966797,284.5869140625,432.1640319824219,237.9199981689453,146.08999633789062,288.3299865722656,442.1300048828125,237.9199981689453,146.6999969482422,291.54998779296875,442.79998779296875,239.67666625976562,145.52000427246094,287.80999755859375,441.30999755859375,235.0433349609375,146.1999969482422,289.75,442.4599914550781,236.72332763671875,48908700.0,16117600,41222600.0,44145900.0
2021-08-10,144.5488739013672,282.7214660644531,432.70159912109375,236.663330078125,145.60000610351562,286.44000244140625,442.67999267578125,236.663330078125,147.7100067138672,289.25,443.44000244140625,238.8633270263672,145.3000030517578,285.20001220703125,441.8800048828125,233.9600067138672,146.44000244140625,288.79998779296875,442.6099853515625,237.99667358398438,69023100.0,18616600,43339300.0,40296900.0
2021-08-11,144.80699157714844,283.224853515625,433.7768249511719,235.94000244140625,145.86000061035156,286.95001220703125,443.7799987792969,235.94000244140625,146.72000122070312,288.6600036621094,443.8800048828125,238.39332580566406,145.52999877929688,285.8599853515625,442.6199951171875,234.73666381835938,146.0500030517578,287.2099914550781,443.82000732421875,237.57000732421875,48493500.0,13955900,44034300.0,29401800.0
2021-08-12,147.81512451171875,286.0476989746094,435.0768737792969,240.75,148.88999938964844,289.80999755859375,445.1099853515625,240.75,149.0500030517578,289.9700012207031,445.260009765625,240.93333435058594,145.83999633789062,286.3399963378906,442.6600036621094,233.13333129882812,146.19000244140625,286.6300048828125,443.6199951171875,235.44667053222656,72282600.0,14561300,38909400.0,52377300.0
2021-08-13,148.0236053466797,289.0482482910156,435.8686218261719,239.05667114257812,149.10000610351562,292.8500061035156,445.9200134277344,239.05667114257812,149.44000244140625,292.8999938964844,445.94000244140625,243.3000030517578,148.27000427246094,289.29998779296875,445.07000732421875,238.1133270263672,148.97000122070312,289.4800109863281,445.5899963378906,241.23666381835938,59375000.0,18249000,39470300.0,50194500.0
2021-08-16,150.02902221679688,290.7755432128906,436.8949279785156,228.72332763671875,151.1199951171875,294.6000061035156,446.9700012207031,228.72332763671875,151.19000244140625,294.82000732421875,447.1099853515625,236.5,146.47000122070312,290.0199890136719,442.8699951171875,225.46665954589844,148.5399932861328,293.19000244140625,444.5299987792969,235.02333068847656,103296000.0,22507600,73740000.0,68032200.0
2021-08-17,149.1057586669922,289.2752380371094,434.031005859375,221.90333557128906,150.19000244140625,293.0799865722656,444.0400085449219,221.90333557128906,151.67999267578125,293.42999267578125,444.9599914550781,224.86000061035156,149.08999633789062,291.0799865722656,440.8500061035156,216.27999877929688,150.22999572753906,292.3900146484375,444.239990234375,224.22000122070312,92229700.0,20075300,92673900.0,71163900.0
2021-08-18,145.30340576171875,287.505126953125,429.280517578125,229.663330078125,146.36000061035156,290.7300109863281,439.17999267578125,229.663330078125,150.72000122070312,294.82000732421875,444.6300048828125,231.92333984375,146.14999389648438,290.2699890136719,438.9200134277344,223.11666870117188,149.8000030517578,292.0400085449219,442.9599914550781,223.25,86326000.0,21813000,89351900.0,61048200.0
2021-08-19,145.6409454345703,293.4781494140625,429.9451904296875,224.49000549316406,146.6999969482422,296.7699890136719,439.8599853515625,224.49000549316406,148.0,297.4700012207031,441.1400146484375,228.85000610351562,144.5,288.6400146484375,436.1199951171875,222.52999877929688,145.02999877929688,288.69000244140625,436.2699890136719,226.07000732421875,86960300.0,29850500,92812200.0,42940500.0
2021-08-20,147.12017822265625,300.98388671875,433.3662414550781,226.75332641601562,148.19000244140625,304.3599853515625,443.3599853515625,226.75332641601562,148.5,305.8399963378906,443.7099914550781,230.7100067138672,146.77999877929688,298.05999755859375,439.7099914550781,224.56666564941406,147.44000244140625,299.7200012207031,440.2300109863281,227.61666870117188,60549600.0,40817600,72008700.0,44525700.0
2021-08-23,148.62921142578125,301.2707214355469,437.17840576171875,235.43333435058594,149.7100067138672,304.6499938964844,447.260009765625,235.43333435058594,150.19000244140625,305.3999938964844,448.2300109863281,237.3766632080078,147.88999938964844,301.8500061035156,443.44000244140625,226.9166717529297,148.30999755859375,303.25,445.1600036621094,228.47999572753906,60131800.0,22830200,54973000.0,60794700.0
2021-08-24,148.53985595703125,299.26318359375,437.87237548828125,236.163330078125,149.6199951171875,302.6199951171875,447.9700012207031,236.163330078125,150.86000061035156,305.6499938964844,448.5400085449219,238.4066619873047,149.14999389648438,302.0,447.4200134277344,234.2133331298828,149.4499969482422,305.0199890136719,447.9700012207031,236.89332580566406,48606400.0,18175800,38744700.0,39249300.0
2021-08-25,147.28897094726562,298.6600036621094,438.79119873046875,237.06666564941406,148.36000061035156,302.010009765625,448.9100036621094,237.06666564941406,150.32000732421875,304.5899963378906,449.4599914550781,238.99000549316406,147.8000030517578,300.4200134277344,447.7699890136719,234.6666717529297,149.80999755859375,304.29998779296875,448.1700134277344,235.67666625976562,58991300.0,20006100,40529700.0,37936800.0
2021-08-26,146.47486877441406,295.77239990234375,436.2009582519531,233.72000122070312,147.5399932861328,299.0899963378906,446.260009765625,233.72000122070312,149.1199951171875,302.42999267578125,448.8599853515625,238.46665954589844,147.50999450683594,298.95001220703125,446.1600036621094,232.5399932861328,148.35000610351562,300.989990234375,448.6099853515625,236.10333251953125,48597200.0,17666100,57829600.0,39642900.0
